year,reefName,dhw
2010,U/N Reef (99-417),4.5
2010,U/N Reef (99-418),2.87
2010,U/N Reef (99-419),4.5
2010,U/N Reef (99-420),3.79
2010,U/N Reef (99-538),5.12
2010,U/N Reef (99-539),4.85
2010,U/N Reef (99-540),4.14
2010,U/N Reef (99-541),4.63
2010,U/N Reef (99-542),4.52
2010,U/N Reef (99-543),4.52
2010,U/N Reef (99-545),5.52
2010,U/N Reef (99-809),4.43
2010,U/N Reef (99-421),4.5
2010,U/N Reef (99-422),4.21
2010,U/N Reef (99-423),4.5
2010,U/N Reef (99-424),4.04
2010,Beresford Shoals (99-425),4.34
2010,U/N Reef (99-426),4.35
2010,U/N Reef (99-427),4.62
2010,U/N Reef (99-428),3.1
2010,U/N Reef (99-429),4.51
2010,U/N Reef (99-430),4.5
2010,U/N Reef (99-431),5.52
2010,U/N Reef (16-118),1.15
2010,Passage Islet Reef (20-006),1.11
2010,U/N Reef (20-016b),1.11
2010,Middle Banks (11-222a),4.5
2010,U/N Reef (99-432),4.51
2010,U/N Reef (99-433),4.57
2010,U/N Reef (99-434),5.43
2010,U/N Reef (99-435),3.5
2010,Au-Masig Reef (99-436),4.57
2010,U/N Reef (99-437),4.51
2010,U/N Reef (99-438),4.65
2010,Alert Patches (99-439),4.49
2010,U/N Reef (99-440),2.82
2010,U/N Reef (99-441),4.62
2010,U/N Reef (99-442),4.51
2010,U/N Reef (99-443),4.62
2010,U/N Reef (99-444),4.04
2010,U/N Reef (99-445),4.5
2010,U/N Reef (99-446),2.59
2010,U/N Reef (99-447),4.52
2010,U/N Reef (99-448),3.26
2010,U/N Reef (99-449),4.66
2010,U/N Reef (99-450),4.48
2010,U/N Reef (99-451),4.66
2010,U/N Reef (99-452),4.38
2010,Reeves Shoal (99-453),4.52
2010,Bungaree Shoals (No 1) (99-455a),4.76
2010,Bungaree Shoals (No 2) (99-455b),4.76
2010,Bungaree Shoals (No 3) (99-455c),4.48
2010,U/N Reef (99-456),3.89
2010,U/N Reef (99-457),4.8
2010,U/N Reef (99-458a),4.53
2010,U/N Reef (99-458b),4.48
2010,U/N Reef (99-459),4.48
2010,U/N Reef (99-460),3.26
2010,Wap Reef (99-461),4.51
2010,Wilson Island Reef (23-050),0.31
2010,Wreck Island Reef (23-051),0.33
2010,U/N Reef (24-003),0.16
2010,Red Rocks Reef (24-006),0
2010,Delcomyn Reef (22-082),0
2010,Entrance Island Reef (22-083),0
2010,U/N Reef (22-084),1.29
2010,U/N Reef (22-085),1.29
2010,Wilson Reef (22-086),1.28
2010,Earl Banks (22-167),0
2010,Heron Reef (23-052a),0.34
2010,U/N Reef (23-052b),0.34
2010,Wistari Reef (23-053),0.31
2010,Lady Elliot Island Reef (24-008),0.58
2010,Herald Patches (No 1) (24-009a),0.55
2010,Herald Patches (No 2) (24-009b),0.56
2010,Herald Patches (No 3) (24-009c),0.56
2010,U/N Reef (24-010),0.4
2010,Porpoise Shoal (24-011),0.32
2010,Long Shoal (24-012),0.35
2010,U/N Reef (22-087),1.43
2010,U/N Reef (22-088a),1.3
2010,U/N Reef (22-088b),1.3
2010,U/N Reef (22-089),1.44
2010,U/N Reef (22-816),1.13
2010,U/N Reef (22-817),1.12
2010,Sykes Reef (23-054),0.34
2010,One Tree Island Reef (23-055a),0.52
2010,U/N Reef (23-055b),0.35
2010,U/N Reef (23-055c),0.52
2010,Rundle Reef (23-056),0
2010,Chesterman Reef (22-090),1.28
2010,U/N Reef (22-091),1.28
2010,U/N Reef (22-092),1.29
2010,Abrahams Reef (22-093),1.27
2010,Herald No 1 (22-094),1.28
2010,U/N Reef (22-818),1.41
2010,U/N Reef (22-819),1.26
2010,U/N Reef (22-820),1.41
2010,U/N Reef (22-821),1.41
2010,U/N Reef (22-822),1.11
2010,U/N Reef (22-823),1.42
2010,U/N Reef (22-824),1.43
2010,U/N Reef (22-825),1.58
2010,U/N Reef (22-826),1.58
2010,U/N Reef (22-827),1.76
2010,Bass Shoals (23-057),0
2010,Keppel Rocks Reef (23-058),0
2010,Curtis Island Reef (No 1) (23-059a),0
2010,Curtis Island Reef (No 2) (23-059b),0
2010,Curtis Island Reef (No 3) (23-059c),0.15
2010,U/N Reef (22-095),1.13
2010,U/N Reef (22-096),1.12
2010,U/N Reef (22-097),1.12
2010,U/N Reef (22-098),1.12
2010,U/N Reef (22-828),1.43
2010,U/N Reef (22-829),1.28
2010,U/N Reef (22-830),1.12
2010,U/N Reef (22-831),1.12
2010,U/N Reef (22-832),1.28
2010,U/N Reef (22-833),1.13
2010,U/N Reef (22-834),1.14
2010,U/N Reef (22-835),1.14
2010,U/N Reef (22-836),1.28
2010,U/N Reef (22-837),1.28
2010,U/N Reef (22-838),1.13
2010,Curtis Island Reef (No 4) (23-059d),0.16
2010,Rat Reef (23-060),0.16
2010,North Point Reef (Facing Island Reef) (23-061a),0.16
2010,Facing Island Reef (No 2) (23-061b),0.16
2010,Pearl Ledge (Facing Island Reef No 3) (23-061c),0.17
2010,Facing Island Reef (No 4) (23-061d),0.17
2010,Alnwick Reef (22-031),0
2010,Hexham Reef (22-032),0
2010,Danger Reef (22-033),0
2010,Hackie Reef (22-099),0.98
2010,U/N Reef (22-100),1.11
2010,U/N Reef (22-101),1.76
2010,U/N Reef (22-839),1.29
2010,U/N Reef (22-840),1.29
2010,U/N Reef (22-841),1.29
2010,U/N Reef (22-842),1.29
2010,U/N Reef (22-843),1.29
2010,U/N Reef (22-844),1.44
2010,U/N Reef (22-845),1.44
2010,U/N Reef (22-846),1.28
2010,U/N Reef (22-848),2.22
2010,U/N Reef (22-849),2.09
2010,East Point Ledge (Facing Island Reef) (23-061e),0.32
2010,Facing Island Reef (No 6) (23-061f),0.32
2010,Manning Reef (23-062),0.32
2010,Sable Chief Rocks Reef (23-064),0.17
2010,East Banks (East) (23-065a),0.33
2010,East Banks (West) (23-065b),0.17
2010,Curtis Rock Reef (23-066),0.32
2010,Seal Rocks Reef (No 1) (23-067a),0.34
2010,Seal Rocks Reef (No 2) (23-067b),0.34
2010,Seal Rocks Reef (No 3) (23-067c),0.34
2010,Otterbourne Reef (22-034),0
2010,Two Round Rocks Reef (22-035),0
2010,Steep Reef (22-036),0.16
2010,Low Island Reef (22-037),0
2010,Clara Island Reef (22-038),0
2010,Chinaman Reef (22-102),2.22
2010,Half Moon Reef (22-103),2.1
2010,Horseshoe Reef (No 1) (22-104a),1.44
2010,Horseshoe Reef (No 2) (22-104b),1.44
2010,Horseshoe Reef (No 3) (22-104c),1.44
2010,U/N Reef (22-850),2.1
2010,U/N Reef (22-851),2.1
2010,Conical Rocks Reef (23-001),0
2010,Corroboree (Te-ri-mul) Reef (23-002),0
2010,Erskine Reef (23-068),0.15
2010,Mast Head Reef (23-069),0.15
2010,Irving Reef (23-070),0.15
2010,Donovan Shoal (22-040),0
2010,North Rock Reef (22-041),0
2010,Mumford Reef (22-042),0
2010,White Rocks Reef (22-043),0
2010,Ten Pin Reef (22-044),0
2010,Holt Island Reef (22-045),0
2010,U/N Reef (22-105),1.28
2010,U/N Reef (22-106),2.1
2010,U/N Reef (22-107),2.1
2010,Ron Isbel Reef (22-108),1.45
2010,Sanctuary Reef (22-109),1.92
2010,U/N Reef (22-110),1.44
2010,U/N Reef (22-111),1.28
2010,U/N Reef (22-112),1.44
2010,North Keppel (Ko-no-mie) Island Reef (No 1) (23-004a),0
2010,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),0
2010,Pumpkin Reef (23-005),0
2010,Square Rocks Reef (23-006),0
2010,Sloping Reef (23-007),0
2010,Polmaise Reef (23-071),0.14
2010,Rock Cod Shoal (23-072),0.15
2010,U/N Reef (23-074a),0.17
2010,U/N Reef (23-074b),0.17
2010,U/N Reef (23-074c),0.17
2010,U/N Reef (23-074d),0.17
2010,U/N Reef (22-046),0
2010,Ripple Island Reef (No 1) (22-047a),0
2010,Ripple Island Reef (No 2) (22-047b),0
2010,Ripple Island Reef (No 3) (22-047c),0
2010,Harrison Reef (22-048),0
2010,U/N Reef (22-113),1.45
2010,U/N Reef (22-114),1.45
2010,U/N Reef (22-115),1.28
2010,Hook Reef (22-116),2.1
2010,U/N Reef (22-117),1.45
2010,U/N Reef (22-118),1.45
2010,U/N Reef (22-119),1.91
2010,U/N Reef (22-120),1.94
2010,Man And Wife (Ban-ka-boo-la-re) Rocks Reef (23-008),0
2010,Miall (Ma-ma-lon-bi) Reef (23-009),0
2010,Middle (Ba-la-ba) Island Reef (23-010),0
2010,Bluff Rock Reef (23-011),0
2010,Great Keppel (Wop-pa) Island Reef (No 1) (23-012a),0
2010,Lamont Reef (23-076),0.51
2010,Fitzroy Reef (23-077),0.74
2010,Lingham Reef (22-049),0
2010,Turn Shoal (22-050),0
2010,Collins Reef (22-052),0
2010,Sinker Reef (22-121),2.09
2010,Junior Reef (22-122),1.28
2010,U/N Reef (22-123),1.28
2010,Taiwan Reef (22-124),1.94
2010,U/N Reef (22-125),1.42
2010,U/N Reef (22-126),1.89
2010,Great Keppel (Wop-pa) Island Reef (No 2) (23-012b),0
2010,Great Keppel (Wop-pa) Island Reef (No 3) (23-012c),0
2010,Great Keppel (Wop-pa) Island Reef (No 4) (23-012d),0
2010,Great Keppel (Wop-pa) Island Reef (No 5) (23-012e),0
2010,Llewellyn Reef (23-078),0.78
2010,Boult Reef (23-079),0.81
2010,Hoskyn Islands Reef (23-080),0.78
2010,Leicester Island Reef (No 1) (22-053a),0
2010,Leicester Island Reef (No 2) (22-053b),0
2010,Cape Island Reef (22-054),0
2010,White Shoal (22-055),0
2010,U/N Reef (22-127),1.41
2010,U/N Reef (22-128),1.57
2010,U/N Reef (22-129),1.57
2010,Gater Reef (22-130),1.89
2010,Sunray Reef (22-131),1.94
2010,Halfway Island Reef (23-014),0
2010,Humpy (Bur-ye-Bur-ye) Reef (23-016),0
2010,Pelican Island Reef (23-017),0
2010,U/N Reef (23-018),0
2010,Fairfax Islands Reef (23-081),0.65
2010,Osborn Reef (22-056),0
2010,Blind Reef (22-057),0
2010,Master Rocks Reef (22-058),0
2010,Edward Island Reef (22-060),0
2010,Sun Reef (22-061),0
2010,U/N Reef (22-132),1.41
2010,Sandshoe Reef (22-133),1.8
2010,U/N Reef (22-134),1.43
2010,U/N Reef (22-135),1.26
2010,U/N Reef (22-136),1.58
2010,Wedge Island Reef (23-019),0
2010,Mother Macgregor Reef (23-020),0
2010,Round Rock Reef (23-022),0
2010,Divided Reef (23-023),0
2010,Flat Rock Reef (23-024),0
2010,Split Rock Reef (23-025),0
2010,Lady Musgrave Reef (23-082a),0.63
2010,U/N Reef (23-082b),0.63
2010,U/N Reef (23-083a),0
2010,U/N Reef (23-083b),0
2010,Farmers Reef (23-084),0.16
2010,Turtle Island Reef (23-085),0.16
2010,Swan Reef (22-062),0
2010,Marquis Reef (22-063),0
2010,Bay Island Reef (22-064),0
2010,Round Rock Ledges (22-065),0
2010,U/N Reef (22-137),1.58
2010,U/N Reef (22-138),1.11
2010,U/N Reef (22-139),1.42
2010,Sweetlip Reef (22-140),1.76
2010,Dicks Reef (22-141),1.15
2010,Peak Reef (23-026),0
2010,Arch Reef (23-027),0
2010,Girt Reef (23-028),0
2010,Quartz Reef (23-029),0
2010,The Child Reef (23-030),0.14
2010,Bushy Island Reef (23-086),0.17
2010,U/N Reef (23-087),0.16
2010,U/N Reef (23-088a),0.16
2010,U/N Reef (23-088b),0.16
2010,U/N Reef (23-089),0.71
2010,Stuart Shoal (23-090),0.65
2010,Connor Rock Reef (22-066),0
2010,Akens Reef (22-067),0
2010,U/N Reef (22-068),0
2010,Tweed Reef (22-069),0.32
2010,U/N Reef (22-142),1.76
2010,U/N Reef (22-143),1.61
2010,U/N Reef (22-144),1.15
2010,Hixson Cay Reef (22-145),1.61
2010,Twins Reef (West) (22-146a),0.67
2010,Twins Reef (East) (22-146b),0.82
2010,Barren (A-rum-mi) (First Lump) Reef (No 1) (23-031a),0.14
2010,Barren (A-rum-mi) (First Lump) Reef (No 2) (23-031b),0.14
2010,Egg Reef (23-033),0.15
2010,Lisa Jane Shoals (23-034),0
2010,Jabiru Shoals (23-035),0
2010,Hummocky Reef (23-036),0.15
2010,Rothbury Reef (22-070),0.32
2010,Cheviot Reef (22-071),0.18
2010,Raynham Reef (22-073),0
2010,Pelican Rock Reef (22-074),0
2010,U/N Reef (22-147a),1.31
2010,South Hixson Reef (22-147b),1.31
2010,Howard Patch (No 1) (22-148a),0.82
2010,Howard Patch (No 2) (22-148b),1
2010,Howard Patch (No 3) (22-148c),0.97
2010,Ship Rock Reef (23-037),0.15
2010,Fairway Rock Reef (23-038),0.15
2010,Timandra Bank (23-039),0
2010,Innamincka Shoal (23-041),0.17
2010,Haberfield Shoal (23-042a),0.16
2010,Clara Group Reef (22-075),0
2010,Brown Reef (22-076),0
2010,Triangular Reef (22-077),0
2010,Quoin Reef (22-149),0
2010,Perforated (Peak) Reef (22-152),0.15
2010,Flat Island Reef (22-153),0.15
2010,Five Rocks Reef (22-154),0
2010,U/N Reef (22-155),0
2010,Guthrie Shoal (23-042b),0.17
2010,Johnson Patch (23-043),0.32
2010,Douglas Shoal (23-044),0.32
2010,North Reef (North) (23-045a),0.16
2010,Island Head Reef (22-078),0
2010,Split Island Reef (22-079),0
2010,Dome Reef (22-080),0
2010,U/N Reef (22-081),0
2010,Karamea Bank (22-156),0.83
2010,Barcoo Bank (22-157),0.45
2010,Moresby Bank (22-158),0.31
2010,Edgell Bank (22-159),0.16
2010,Goodwin Shoal (22-160),0.31
2010,Archer Shoal (22-161),0.98
2010,Round Island Reef (22-163),0
2010,North Reef (South) (23-045b),0.16
2010,Tryon Reef (23-046),0.16
2010,Brew Shoal (23-047),0.31
2010,Broomfield Reef (23-048),0.32
2010,North West Island Reef (23-049),0.31
2010,Great Detached Reef (No 5) (11-244e),3.82
2010,Barren (A-rum-mi) (First Lump) Reef (No 3) (23-031c),0.14
2011,U/N Reef (10-330),4.57
2011,Harrington Shoal (10-331),4.84
2011,U/N Reef (10-332),4.54
2011,U/N Reef (10-333),4.54
2011,Four Fathom Patches (10-334),4.39
2011,Harrington Reef (10-335),4.8
2011,Wyborn Reef (10-336),4.69
2011,U/N Reef (10-337),4.54
2011,Womer Reef (10-338),4.71
2011,Brewis Reef (10-339),4.49
2011,Turtle Island Reef (10-340),4.49
2011,Shortland Reef (10-341),4.58
2011,Trochus Reef (10-342),4.33
2011,U/N Reef (10-299),4.82
2011,Ida Reef (10-314),4.57
2011,Tree Reef (10-316),4.57
2011,Brush Islet Reef (10-317),4.57
2011,Albany Island Reef (No 1) (10-318a),4.57
2011,Albany Island Reef (No 2) (10-318b),4.45
2011,Albany Island Reef (No 3) (10-318c),4.45
2011,Albany Island Reef (No 4) (10-318d),4.45
2011,Mai Reef (10-320),4.45
2011,Albany Rock Reef (10-321),4.45
2011,North Brother Reef (10-322),4.44
2011,Middle Brother Reef (10-323),4.44
2011,South Brother Reef (10-324),4.44
2011,North Ledge (10-325),4.66
2011,Meggi-Damun Reef (10-326),4.5
2011,South Ledge (10-327),4.6
2011,Ulfa Reef (10-328),4.41
2011,Ariel Bank (10-329),4.41
2011,U/N Reef (10-401),2.76
2011,U/N Reef (10-402),4.13
2011,U/N Reef (10-403),3.57
2011,U/N Reef (10-404),2.76
2011,U/N Reef (10-405),3.31
2011,U/N Reef (10-406),4.13
2011,U/N Reef (10-407a),3.6
2011,Turtle Head Island Reef (No 1) (10-343a),4.45
2011,Turtle Head Island Reef (No 2) (10-343b),4.45
2011,Tern Reef (10-344),4.69
2011,U/N Reef (10-348),5.08
2011,U/N Reef (10-349),5.42
2011,U/N Reef (10-350),5.62
2011,U/N Reef (10-351),4.78
2011,U/N Reef (10-352),5.06
2011,U/N Reef (10-353),4.82
2011,U/N Reef (10-354),5.06
2011,U/N Reef (10-355),4.87
2011,U/N Reef (10-356),5.43
2011,U/N Reef (10-357),4.6
2011,U/N Reef (10-358),4.55
2011,U/N Reef (10-359),4.73
2011,U/N Reef (10-360),4.51
2011,U/N Reef (10-361),5.24
2011,U/N Reef (10-362),4.31
2011,U/N Reef (10-363),4.31
2011,U/N Reef (10-364),4.31
2011,Linda Reef (10-365),4.14
2011,U/N Reef (10-366),4.26
2011,U/N Reef (10-367),4.48
2011,U/N Reef (10-368),4.3
2011,U/N Reef (10-369),4.26
2011,U/N Reef (10-370),3.95
2011,U/N Reef (10-371),3.95
2011,U/N Reef (10-372),3.78
2011,U/N Reef (10-373),3.82
2011,U/N Reef (10-374),4.48
2011,U/N Reef (10-375a),4.44
2011,U/N Reef (10-375b),4.63
2011,U/N Reef (10-376),3.82
2011,U/N Reef (10-378),5.34
2011,U/N Reef (10-381),2.46
2011,U/N Reef (10-382),2.62
2011,U/N Reef (10-384),2.82
2011,U/N Reef (10-385),2.82
2011,U/N Reef (10-386),2.82
2011,U/N Reef (10-387),5.43
2011,U/N Reef (10-389),2.82
2011,U/N Reef (10-390),2.82
2011,Triangle Reef (10-391),3.47
2011,U/N Reef (10-392),4.43
2011,U/N Reef (10-393),3.34
2011,U/N Reef (10-394),5.65
2011,U/N Reef (10-395),4.33
2011,U/N Reef (10-396),3.54
2011,U/N Reef (10-397),2.52
2011,U/N Reef (10-398),3.47
2011,U/N Reef (10-399),3.47
2011,U/N Reef (10-400),3.47
2011,U/N Reef (10-426),3.89
2011,U/N Reef (10-427),5.34
2011,U/N Reef (10-428a),3.57
2011,U/N Reef (10-428b),4.13
2011,U/N Reef (10-429),4.57
2011,U/N Reef (10-430),4.57
2011,U/N Reef (10-431),4.57
2011,U/N Reef (10-432),4.54
2011,U/N Reef (10-434),4.41
2011,U/N Reef (10-436),4.6
2011,U/N Reef (10-437),4.77
2011,U/N Reef (10-438),5.2
2011,U/N Reef (10-439),4.67
2011,U/N Reef (10-440),4.09
2011,U/N Reef (11-325),3.88
2011,U/N Reef (10-442),4
2011,U/N Reef (10-443),2.82
2011,U/N Reef (10-444),3.88
2011,U/N Reef (10-445),3.88
2011,U/N Reef (10-800),4.8
2011,U/N Reef (10-801),4.57
2011,U/N Reef (10-807),2.46
2011,U/N Reef (10-407b),3.6
2011,U/N Reef (10-408),4.63
2011,U/N Reef (10-409),4.08
2011,U/N Reef (10-410),3.67
2011,U/N Reef (10-411),5.45
2011,U/N Reef (10-411b),5.39
2011,U/N Reef (10-412),4.02
2011,U/N Reef (10-413),5.39
2011,U/N Reef (10-414),3.88
2011,U/N Reef (10-415),5.2
2011,U/N Reef (10-416a),3.89
2011,U/N Reef (10-416b),3.89
2011,U/N Reef (10-417),5.39
2011,U/N Reef (10-418a),3.89
2011,U/N Reef (10-418b),3.89
2011,U/N Reef (10-419a),3.9
2011,U/N Reef (10-419b),3.9
2011,U/N Reef (10-420),3.65
2011,U/N Reef (10-421),4.44
2011,U/N Reef (10-422),3.9
2011,U/N Reef (10-423),4.62
2011,U/N Reef (10-424),3.67
2011,U/N Reef (10-425),5.34
2011,U/N Reef (11-034),3.5
2011,Arnold Reef (11-001),4.31
2011,Thomson Islet Reef (11-002),4.68
2011,U/N Reef (11-003),4.61
2011,Gilmore Bank (11-004),3.86
2011,U/N Reef (11-005),3.86
2011,U/N Reef (11-006),3.86
2011,U/N Reef (11-007),3.36
2011,U/N Reef (11-008),3.36
2011,Bushy Island Reef (11-009),3.15
2011,Cairncross Islets Reef (11-010),3.48
2011,U/N Reef (11-011a),3.18
2011,U/N Reef (11-011b),3.18
2011,U/N Reef (11-012),2.95
2011,Halfway Islet Reef (11-013),3.07
2011,Pearn Reef (11-014),2.6
2011,U/N Reef (11-015),2.61
2011,McSweeney Reef (11-016),3.74
2011,U/N Reef (11-017),4.04
2011,U/N Reef (11-018),4.22
2011,U/N Reef (11-019),4.76
2011,U/N Reef (11-020),4.22
2011,U/N Reef (11-021),3.89
2011,U/N Reef (11-022),4.76
2011,U/N Reef (11-023),3.78
2011,U/N Reef (11-024),3.71
2011,U/N Reef (11-025),3.58
2011,Sinclair Reef (11-026),3.96
2011,U/N Reef (11-027),3.96
2011,U/N Reef (11-028),3.95
2011,Monsoon Reef (11-029),3.66
2011,U/N Reef (11-030),3.6
2011,U/N Reef (11-031),3.66
2011,U/N Reef (11-032),3.55
2011,U/N Reef (11-033a),3.37
2011,U/N Reef (11-033b),3.2
2011,Turning Point Patches (No 2) (11-048b),4.04
2011,U/N Reef (11-049),2.95
2011,U/N Reef (11-050),2.57
2011,U/N Reef (11-051),2.74
2011,Cholmondeley Reef (11-052),2.74
2011,Jardine Reef (11-053),2.75
2011,U/N Reef (11-054),2.52
2011,Wallace Islet Reef (11-055),2.38
2011,Milman-Aplin Reef (11-035),3.64
2011,Parsons Reef (11-036),3.35
2011,Collette Reef (11-037),3.19
2011,Douglas Islet Reef (11-038),3.31
2011,U/N Reef (11-039),3.14
2011,U/N Reef (11-040),2.96
2011,U/N Reef (11-041a),3.25
2011,U/N Reef (11-041b),3.25
2011,U/N Reef (11-042),2.68
2011,Onslow Reef (11-043),2.97
2011,Wilds Shoal (11-044),3.18
2011,U/N Reef (11-045),3.72
2011,U/N Reef (11-046),2.76
2011,U/N Reef (11-047),2.76
2011,Turning Point Patches (No 1) (11-048a),3.37
2011,U/N Reef (11-071),3.75
2011,U/N Reef (11-072),2.98
2011,U/N Reef (11-073),3.02
2011,U/N Reef (11-074),2.98
2011,U/N Reef (11-075),2.98
2011,U/N Reef (11-076),3.15
2011,U/N Reef (11-056a),3.29
2011,U/N Reef (11-056b),2.39
2011,U/N Reef (11-056c),2.95
2011,U/N Reef (11-056d),3.09
2011,Cochin Reef (11-057),3.32
2011,Parkinson Reef (11-058),2.33
2011,Monkman Reef (11-059),2.48
2011,U/N Reef (11-060),2.36
2011,Little Boydong Reef (11-061),2.38
2011,Boydong Island Reef (11-062),2.38
2011,U/N Reef (11-063a),4.82
2011,U/N Reef (11-063b),4.65
2011,U/N Reef (11-064),4.6
2011,U/N Reef (11-065),3.96
2011,U/N Reef (11-066),4.57
2011,U/N Reef (11-067),4.26
2011,U/N Reef (11-068),3.8
2011,U/N Reef (11-069),4.09
2011,Maclennan Reef (No 1) (11-070a),3.83
2011,Maclennan Reef (No 2) (11-070b),4.28
2011,Maclennan Reef (No 3) (11-070c),3.59
2011,Indefatigable Reef (11-103),3.83
2011,U/N Reef (11-104),3.69
2011,U/N Reef (11-105),3.27
2011,U/N Reef (11-107),3.33
2011,U/N Reef (11-108),3.27
2011,U/N Reef (11-109a),3.27
2011,U/N Reef (11-109b),3.27
2011,U/N Reef (11-110),3.18
2011,U/N Reef (11-111),3.75
2011,U/N Reef (11-112),3.65
2011,U/N Reef (11-113),3.9
2011,U/N Reef (11-114),3.9
2011,U/N Reef (11-115),3.88
2011,U/N Reef (11-116),3.88
2011,U/N Reef (11-117),3.9
2011,U/N Reef (11-118a),3.9
2011,U/N Reef (11-118b),3.9
2011,U/N Reef (11-119),3.99
2011,U/N Reef (11-077),3.15
2011,U/N Reef (11-078),3.15
2011,U/N Reef (11-079),3.91
2011,U/N Reef (11-080),4.15
2011,U/N Reef (11-081),3.15
2011,U/N Reef (11-082),3.28
2011,U/N Reef (11-083),3.28
2011,U/N Reef (11-084),3.28
2011,U/N Reef (11-085),3.28
2011,U/N Reef (11-087a),3.31
2011,U/N Reef (11-087b),3.28
2011,U/N Reef (11-088),3.28
2011,U/N Reef (11-089a),3.28
2011,U/N Reef (11-089b),3.28
2011,U/N Reef (11-090),4.09
2011,U/N Reef (11-091),3.27
2011,U/N Reef (11-092),3.74
2011,U/N Reef (11-093),3.54
2011,U/N Reef (11-094),3.27
2011,U/N Reef (11-095),3.27
2011,U/N Reef (11-096),3.27
2011,U/N Reef (11-097),3.27
2011,Risk Reef (11-098),3.54
2011,U/N Reef (11-099),3.74
2011,Shadwell Reef (11-100),3.5
2011,U/N Reef (11-101),3.75
2011,U/N Reef (11-102),3.27
2011,U/N Reef (11-157),3.69
2011,U/N Reef (11-158),2.02
2011,U/N Reef (11-120),3.82
2011,U/N Reef (11-121),3.46
2011,U/N Reef (11-122),3.3
2011,U/N Reef (11-123),3.68
2011,U/N Reef (11-124),3.68
2011,Stark Reef (11-125),3.51
2011,U/N Reef (11-126a),3.02
2011,U/N Reef (11-126b),3.02
2011,U/N Reef (11-127a),3.02
2011,U/N Reef (11-127b),3.02
2011,U/N Reef (11-128),3.02
2011,U/N Reef (11-129),3.02
2011,Moulter Reef (11-130),3.47
2011,Saunders Reef (11-131),3.42
2011,Hunter Reefs (11-132),2.4
2011,U/N Reef (11-133),2.37
2011,Pirie Reef (11-134),2.35
2011,U/N Reef (11-135),2.19
2011,Hannibal Islands Reef (11-136),2.35
2011,U/N Reef (11-137),2.16
2011,MacArthur Islands Reef (11-138),1.55
2011,U/N Reef (11-139),1.53
2011,U/N Reef (11-140),1.85
2011,U/N Reef (11-141),1.69
2011,U/N Reef (11-142),1.69
2011,U/N Reef (11-143),1.53
2011,U/N Reef (11-144),1.85
2011,U/N Reef (11-145),1.85
2011,Nigger Head Reef (11-146),1.69
2011,U/N Reef (11-147),1.52
2011,U/N Reef (11-148),1.69
2011,U/N Reef (11-149),1.69
2011,U/N Reef (11-150),1.52
2011,U/N Reef (11-151),1.34
2011,U/N Reef (11-152),1.22
2011,U/N Reef (11-153),1.34
2011,U/N Reef (11-154),2.18
2011,U/N Reef (11-155),2.02
2011,Wizard Reef (11-156),2.17
2011,Bird Islands Reef (South) (11-169),1.64
2011,Chimmo Shoal (11-170),1.7
2011,Guthray Reef (11-171),1.9
2011,U/N Reef (11-172),1.48
2011,Cockburn Reef (11-173),2.15
2011,Magra Reef (11-174),1.9
2011,U/N Reef (11-175),1.9
2011,Rodney Reef (11-176),1.2
2011,U/N Reef (11-177),1.21
2011,Cockburn Patch (11-178),1.81
2011,Erlangen Patch (11-179),1.99
2011,Paluma Shoal (11-180),1.81
2011,U/N Reef (11-159),1.99
2011,U/N Reef (11-160),3.11
2011,Viking Reef (11-161),2.17
2011,U/N Reef (11-162),2.05
2011,U/N Reef (11-163),3.54
2011,U/N Reef (11-164),2.67
2011,Thrush Reef (11-165),1.53
2011,Forwood Reef (11-166),1.7
2011,Bird Islands Reef (North) (11-167),1.64
2011,Fairway Reef (11-168),1.7
2011,Three Reefs (11-223),2.62
2011,U/N Reef (11-224),2.62
2011,U/N Reef (11-225),2.62
2011,U/N Reef (11-226),2.62
2011,U/N Reef (11-227),2.62
