year,reefName,cycImpact
1980,Haycock Reef (16-048),0
1980,U/N Reef (16-105),0
1980,U/N Reef (16-106),0
1980,U/N Reef (16-107),0
1980,U/N Reef (16-108),0
1980,U/N Reef (17-045),0
1980,Sisters-Stephens Reef (17-046),0
1980,Eddy Reef (17-047),0
1980,King Reefs (17-048),0
1980,U/N Reef (17-049),0
1980,U/N Reef (17-050),0
1980,Ribbon No 2 Reef (No 1) (15-075a),0
1980,Ribbon No 2 Reef (No 2) (15-075b),0
1980,Ribbon No 2 Reef (No 3) (15-075c),0
1980,U/N Reef (15-076),0
1980,U/N Reef (15-077),0
1980,Osterlund Reef (15-078),0
1980,U/N Reef (15-079),0
1980,Green Island Reef (16-049),0
1980,Rocky Island Reef (16-051b),0
1980,U/N Reef (16-109),0
1980,U/N Reef (16-110),0
1980,U/N Reef (16-111),0
1980,U/N Reef (16-112),0
1980,U/N Reef (16-113),0
1980,Beaver Reef (17-051),0
1980,U/N Reef (17-052),0
1980,Stingaree Reefs (17-053),0
1980,U/N Reef (17-054),0
1980,Thorpe (Timana) Reef (17-055),0
1980,Ribbon No 1 Reef (15-080),0
1980,Rosser Reef (15-081),0
1980,Emily Reef (15-082),0
1980,Gill Patches (15-083),0
1980,Irene Reef (15-084),0
1980,Lena Reef (15-085),0
1980,Rocky Island Reef (16-051a),0
1980,U/N Reef (16-052),0
1980,U/N Reef (16-053),0
1980,Fitzroy Island Reef (No 1) (16-054a),0
1980,U/N Reef (16-800),0
1980,U/N Reef (16-801),0
1980,Sudbury Reef (No 1) (17-001a),0
1980,U/N Reef (17-056),0
1980,Gilbey Reef (17-057),0
1980,Armistice Reef (17-058),0
1980,Potter Reef (No 1) (17-059a),0
1980,Potter Reef (No 2) (17-059b),0
1980,Potter Reef (No 3) (17-059c),0
1980,Cairns Reef (15-086),0
1980,Pearl Reef (15-087),0
1980,Ruby Reef (15-088),0
1980,Endeavour Reef (15-089),0
1980,Andersen Reef (15-090),0
1980,U/N Reef (15-091a),0
1980,U/N Reef (15-091b),0
1980,Rachel Carson Reef (15-092),0
1980,Fitzroy Island Reef (No 2) (16-054b),0
1980,U/N Reef (16-054c),0
1980,U/N Reef (16-054d),0
1980,U/N Reef (16-054e),0
1980,U/N Reef (16-054f),0
1980,Sudbury Reef (No 2) (17-001b),0
1980,Sudbury Reef (No 3) (17-001c),0
1980,Sudbury Reef (No 4) (17-001d),0
1980,Stagg Patches (North) (17-002a),0
1980,Stagg Patches (South) (17-002b),0
1980,Hervey Shoals (North) (17-003a),0
1980,Hervey Shoals (South) (17-003b),0
1980,Scott Reef (17-004),0
1980,U/N Reef (17-060),0
1980,U/N Reef (17-061),0
1980,Noreaster Reef (17-062),0
1980,Farquharson Reef (No 1) (17-063a),0
1980,Farquharson Reef (No 2) (17-063b),0
1980,Pickersgill Reef (15-093),0
1980,Escape Reef (15-094),0
1980,Evening Reef (15-095),0
1980,Agincourt Reefs (No 4) (15-096),0
1980,U/N Reef (16-054g),0
1980,Little Fitzroy Island Reef (16-055),0
1980,Stevens Reef (17-005),0
1980,Maori Reef (17-006),0
1980,U/N Reef (17-007),0
1980,Noggin Reef (17-008),0
1980,Taylor Reef (17-064),0
1980,U/N Reef (17-065),0
1980,Yamacutta Reef (17-066),0
1980,U/N Reef (17-067),0
1980,Morning Reef (15-098),0
1980,Agincourt Reefs (No 3) (15-099a),0
1980,Agincourt Reefs (No 2a) (15-099b),0
1980,Agincourt Reefs (No 1) (15-099c),0
1980,Agincourt Reefs (No 5) (15-099d),0
1980,Agincourt Reefs (No 2b) (15-099e),0
1980,U/N Reef (15-800),0
1980,U/N Reef (15-801),0
1980,U/N Reef (16-001),0
1980,U/N Reef (16-056),0
1980,Hastings Reef (16-057),0
1980,Tobias Spit (17-009a),0
1980,Moss Reef (17-068),0
1980,U/N Reef (17-069),0
1980,U/N Reef (17-070),0
1980,U/N Reef (17-071),0
1980,U/N Reef (17-072),0
1980,U/N Reef (17-073),0
1980,U/N Reef (17-074),0
1980,U/N Reef (17-075),0
1980,U/N Reef (16-002),0
1980,U/N Reef (16-003),0
1980,Struck Reef (16-004),0
1980,Black Rock Reef (16-005),0
1980,Hope Reef (16-058),0
1980,U/N Reef (16-059),0
1980,Michaelmas Reef (16-060),0
1980,Fin Reef (16-061),0
1980,Pretty Patches (No 1) (16-062a),0
1980,Flora Reef (17-010),0
1980,Coates Reef (17-011),0
1980,Normanby-Mabel Reef (17-012),0
1980,U/N Reef (17-076),0
1980,Richards (Bedarra) Reef (18-001),0
1980,Wheeler (Toolgbar) Island Reef (18-003),0
1980,Coombe Reef (18-004),0
1980,Smith-Bowden Reef (18-005),0
1980,Snapper Reef (16-006),0
1980,U/N Reef (16-007),0
1980,U/N Reef (16-008a),0
1980,Pretty Patches (No 2) (16-062b),0
1980,Pretty Patches (No 3) (16-062c),0
1980,Euston Reef (16-063),0
1980,Arlington Reef (16-064),0
1980,Flynn Reef (16-065),0
1980,Jones Patch (17-012b),0
1980,Round-Russell Reef (17-013),0
1980,Hudson (Coolah) Reef (18-006),0
1980,Kennedy Shoal (18-007),0
1980,Brook Islands Reef (18-008),0
1980,Brook Shoal (18-009),0
1980,U/N Reef (16-008b),0
1980,U/N Reef (16-009a),0
1980,U/N Reef (16-009b),0
1980,Morey Reef (16-010),0
1980,U/N Reef (16-011),0
1980,Spitfire Reefs (West) (16-012a),0
1980,Spitfire Reefs (East) (16-012b),0
1980,U/N Reef (16-013a),0
1980,U/N Reef (16-013b),0
1980,Jenny Louise Shoal (North) (16-066a),0
1980,Jenny Louise Shoal (South) (16-066b),0
1980,Milln Reef (16-067),0
1980,Thetford Reef (16-068),0
1980,Baines Patches (16-069),0
1980,Pellowe Reef (16-070),0
1980,Goold Reef (18-010),0
1980,Garden Reef (18-011),0
1980,Eva Reef (18-013),0
1980,Hinchinbrook Reef (18-014),0
1980,Agnes Reef (18-015),0
1980,U/N Reef (16-013c),0
1980,U/N Reef (16-014a),0
1980,U/N Reef (16-014b),0
1980,Mackay Reef (16-015),0
1980,U/N Reef (16-016),0
1980,Sylvan Reef (16-017),0
1980,U/N Reef (16-018a),0
1980,U/N Reef (16-018b),0
1980,St Crispin Reef (16-019),0
1980,Eyrie Reef (14-118),0
1980,Turtle Reef (North) (14-119a),0
1980,Turtle Reef (South) (14-119b),0
1980,Turtle Group Reef (No 1) (14-120a),0
1980,Lark Reef (15-033),0
1980,U/N Reef (15-034),0
1980,U/N Reef (15-035),0
1980,U/N Reef (15-036),0
1980,U/N Reef (15-037),0
1980,Ribbon No 5 Reef (15-038),0
1980,Pelican Island Reef (13-107),0
1980,Hedge Reef (13-108),0
1980,South Warden Reef (14-051),0
1980,Unison Reef (14-052),0
1980,U/N Reef (14-053),0
1980,Stapleton Reef (14-054),0
1980,Turtle Group Reef (No 2) (14-120b),0
1980,Turtle Group Reef (No 3) (14-120c),0
1980,Turtle Group Reef (No 4) (14-120d),0
1980,Turtle Group Reef (No 5) (14-120e),0
1980,Turtle Group Reef (No 6) (14-120f),0
1980,Turtle Group Reef (No 7) (14-120g),0
1980,Williamson Reefs (15-039),0
1980,U/N Reef (15-040),0
1980,U/N Reef (15-041),0
1980,U/N Reef (15-042),0
1980,U/N Reef (15-043),0
1980,U/N Reef (15-044),0
1980,U/N Reef (13-109),0
1980,U/N Reef (13-110),0
1980,Burkitt Reef (13-111),0
1980,U/N Reef (13-112),0
1980,Iris Reef (13-113),0
1980,Obree Reef (13-114),0
1980,Munro Reef (14-055),0
1980,U/N Reef (14-056),0
1980,Davy Patches (No 1) (14-057a),0
1980,Davy Patches (No 2) (14-057b),0
1980,Davy Patches (No 3) (14-057c),0
1980,U/N Reef (14-058),0
1980,U/N Reef (14-059),0
1980,Barrow Reef (14-060),0
1980,Turtle Group Reef (No 8) (14-120h),0
1980,Turtle Group Reef (No 9) (14-120j),0
1980,Crompton Shoals (14-121),0
1980,Pethebridge Islets Reef (East) (14-122a),0
1980,Pethebridge Islets Reef (West) (14-122b),0
1980,Martin Reef (14-123),0
1980,U/N Reef (15-045),0
1980,Ribbon No 4 Reef (15-046),0
1980,U/N Reef (15-047),0
1980,U/N Reef (15-048),0
1980,U/N Reef (15-049),0
1980,Ribbon No 3 Reef (15-050),0
1980,U/N Reef (13-116),0
1980,U/N Reef (13-117a),0
1980,U/N Reef (13-117b),0
1980,Creech Reef (North) (13-118a),0
1980,Creech Reef (South) (13-118b),0
1980,Switzer Reef (14-061),0
1980,U/N Reef (14-062),0
1980,Combe Reef (14-063),0
1980,U/N Reef (14-124),0
1980,Maxwell Reef (14-125),0
1980,Linnet Reef (14-126),0
1980,U/N Reef (14-127a),0
1980,U/N Reef (14-127b),0
1980,Sim Reef (14-128),0
1980,U/N Reef (14-129a),0
1980,U/N Reef (14-129b),0
1980,Dawson Reef (15-051),0
1980,Cowlishaw Reef (15-052),0
1980,Draper Patch (15-053),0
1980,Rocky Island Reef (15-054),0
1980,U/N Reef (15-055),0
1980,Malcolm Patch (15-056),0
1980,Bee Reef (15-057),0
1980,U/N Reef (15-058),0
1980,U/N Reef (15-059a),0
1980,U/N Reef (13-119),0
1980,Sand Bank No 5 Reef (13-120),0
1980,U/N Reef (13-121),0
1980,Ingram-Beanley Reef (14-064),0
1980,Bewick Reef (14-065),0
1980,Decapolis Reef (14-131),0
1980,Rocky Islets Reef (14-132a),0
1980,U/N Reef (14-132b),0
1980,U/N Reef (14-132c),0
1980,U/N Reef (14-133),0
1980,Eye Reef (14-134),0
1980,U/N Reef (13-042),0
1980,U/N Reef (13-043),0
1980,Lowrie Reef (13-045),0
1980,Bow Reef (13-048),0
1980,U/N Reef (13-049),0
1980,U/N Reef (13-122),0
1980,U/N Reef (13-123),0
1980,U/N Reef (13-124),0
1980,U/N Reef (13-125),0
1980,Mid Reef (14-066),0
1980,U/N Reef (14-067),0
1980,Watson Reef (14-068),0
1980,Wooden Patch (14-069),0
1980,Baron Reef (14-070),0
1980,Helsdon Reef (14-135),0
1980,U/N Reef (14-136a),0
1980,U/N Reef (14-136b),0
1980,Carter Reef (14-137),0
1980,Yonge Reef (14-138),0
1980,No Name Reef (14-139),0
1980,U/N Reef (14-140),0
1980,U/N Reef (13-050a),0
1980,U/N Reef (13-050b),0
1980,U/N Reef (13-051),0
1980,U/N Reef (13-052),0
1980,Treat Reef (13-053),0
1980,U/N Reef (13-054),0
1980,U/N Reef (13-126),0
1980,Rodda Reef (13-127),0
1980,Joan Reef (13-128),0
1980,Wilson Reef (13-129),0
1980,Davie Reef (13-130),0
1980,Eves Reef (13-131),0
1980,U/N Reef (13-132),0
1980,Weigall Reefs (East) (14-071a),0
1980,Weigall Reefs (West) (14-071b),0
1980,Megaera Reef (14-072),0
1980,U/N Reef (14-073),0
1980,U/N Reef (14-074),0
1980,U/N Reef (14-075),0
1980,U/N Reef (14-076),0
1980,U/N Reef (14-141),0
1980,U/N Reef (14-142),0
1980,North Direction Reef (14-143),0
1980,Kedge Reef (14-144),0
1980,U/N Reef (14-145),0
1980,Peter Reef (13-055),0
1980,Sand Bank No 8 Reef (13-056),0
1980,Sharland Reefs (No 1) (13-057a),0
1980,Sharland Reefs (No 2) (13-057b),0
1980,U/N Reef (13-058a),0
1980,U/N Reef (13-058b),0
1980,Tydeman Reef (13-133),0
1980,U/N Reef (13-134),0
1980,U/N Reef (13-135),0
1980,U/N Reef (13-136),0
1980,U/N Reef (13-137),0
1980,U/N Reef (14-001),0
1980,Beabey Patches (14-002),0
1980,U/N Reef (14-077a),0
1980,U/N Reef (14-077b),0
1980,U/N Reef (14-078),0
1980,Jewell Reef (14-079),0
1980,U/N Reef (14-080),0
1980,U/N Reef (14-081),0
1980,Ribbon No 10 Reef (14-146),0
1980,South Direction Reef (North) (14-147a),0
1980,South Direction Reef (South) (14-147b),0
1980,Ellis Reef (13-059),0
1980,Blanchard Reef (13-060),0
1980,U/N Reef (13-061a),0
1980,U/N Reef (13-061b),0
1980,Grub Reef (14-003),0
1980,Keast Shoal (14-004),0
1980,Cameron Shoal (14-005),0
1980,Fahey Reef (14-006),0
1980,Taiwan Shoal (14-007),0
1980,Crescent Reef (14-082),0
1980,Parke Reef (14-083),0
1980,U/N Reef (14-084),0
1980,Hilder Reef (14-085),0
1980,U/N Reef (14-149),0
1980,U/N Reef (14-150),0
1980,No 10 Patches (No 1) (14-151),0
1980,No 10 Patches (No 2) (14-152),0
1980,No 10 Patches (No 3) (14-153a),0
1980,No 10 Patches (No 4) (14-153b),0
1980,Sand Bank No 7 Reef (13-061c),0
1980,Roskruge Reef (13-062),0
1980,U/N Reef (13-063),0
1980,North Khandalla Shoal (13-064),0
1980,Drake Shoal (13-065),0
1980,South Khandalla Shoal (13-066),0
1980,Quake Reef (13-068),0
1980,Bell Bank (North) (13-069),0
1980,Bell Bank (South) (13-070),0
1980,Heath Reef (13-071),0
1980,Eden Reef (14-008),0
1980,Clark Shoal (14-009),0
1980,U/N Reef (14-010),0
1980,Olive Patch (14-011),0
1980,Cliff Islands Reef (West) (14-012),0
1980,Cliff Islands Reef (East) (14-013),0
1980,U/N Reef (14-014),0
1980,June Reef (14-015),0
1980,Hicks Reef (14-086),0
1980,Snake Reef (14-087),0
1980,Waining Reef (14-088),0
1980,Day Reef (14-089),0
1980,Ribbon No 9 Reef (14-154),0
1980,U/N Reef (14-159a),0
1980,U/N Reef (14-159b),0
1980,U/N Reef (14-160),0
1980,U/N Reef (14-161),0
1980,U/N Reef (14-162),0
1980,U/N Reef (14-163),0
1980,Ada Bank (15-001),0
1980,Morris Island Reef (13-072),0
1980,U/N Reef (13-073),0
1980,U/N Reef (13-074),0
1980,MacDonald Reef (13-075),0
1980,Corbett Reef (14-016),0
1980,Clack Reef (14-017),0
1980,King Island Reef (14-018),0
1980,Aylen Patch (14-019),0
1980,Oswald Shoal (14-020),0
1980,Howick Reef (14-090),0
1980,Noble Reef (14-091),0
1980,Two Islands Reef (15-002),0
1980,Low Wooded Reef (15-003),0
1980,Murray Reefs (No  1) (15-004a),0
1980,Murray Reefs (No  2) (15-004b),0
1980,Murray Reefs (No  3) (15-004c),0
1980,Ogilvie Reef (13-076),0
1980,U/N Reef (13-077),0
1980,Wharton Reef (14-022),0
1980,Atkinson Reef (14-023),0
1980,Channel Rocks Reef (14-024),0
1980,Boulder Rock Reef (14-025),0
1980,Stanley Island Reef (No 1) (14-026a),0
1980,Newton Reef (14-092),0
1980,Sand Reef (14-093),0
1980,Houghton Reef (14-094),0
1980,U/N Reef (14-096),0
1980,Coquet Reef (14-097),0
1980,Three Islands Reef (15-005),0
1980,Conical Rock Reef (15-006),0
1980,U/N Reef (15-007),0
1980,Beor Reef (15-008),0
1980,Forrester Reef (15-009),0
1980,U/N Reef (15-010),0
1980,Petty Patch (15-011),0
1980,U/N Reef (13-078),0
1980,Noddy Reef (No 1) (13-079a),0
1980,Noddy Reef (No 2) (13-079b),0
1980,Noddy Reef (No 3) (13-079c),0
1980,Stanley Island Reef (No 2) (14-026b),0
1980,Stanley Island Reef (No 3) (14-026c),0
1980,Stanley Island Reef (No 4) (14-026d),0
1980,Stanley Island Reef (No 5) (14-026e),0
1980,U/N Reef (14-028),0
1980,MacLear Reef (14-029),0
1980,Miles Reef (North) (14-098a),0
1980,Miles Reef (South) (14-098b),0
1980,Leggatt Reef (14-099),0
1980,U/N Reef (14-100),0
1980,Sinclair-Morris Reef (14-101),0
1980,Hampton Reef (14-102),0
1980,Beatrice Reef (14-103),0
1980,Boulder Reef (15-012),0
1980,Egret Reef (15-013),0
1980,Blackbird Patches (North) (15-014a),0
1980,Blackbird Patches (South) (15-014b),0
1980,Tilbrook Bank (15-015),0
1980,Gull Reef (15-016),0
1980,U/N Reef (15-017a),0
1980,U/N Reef (15-017b),0
1980,U/N Reef (15-017c),0
1980,U/N Reef (13-080),0
1980,Fife Reef (13-081),0
1980,Hay Island Reef (13-083),0
1980,U/N Reef (13-084),0
1980,Frenchman Reef (13-085),0
1980,Poulsen Reef (13-086),0
1980,Blackwood Reef (14-031),0
1980,Denham Reef (14-032),0
1980,Rocky Islets Reef (North) (14-033a),0
1980,Rocky Islets Reef (South) (14-033b),0
1980,U/N Reef (14-034),0
1980,U/N Reef (14-035),0
1980,Pipon Shoals (14-036),0
1980,Melanie Patches (14-037),0
1980,Murdoch Reef (14-104),0
1980,U/N Reef (14-105),0
1980,Rocky Ledges (14-106),0
1980,U/N Reef (14-107a),0
1980,U/N Reef (14-107b),0
1980,U/N Reef (14-108),0
1980,Fly Reef (14-109),0
1980,Underwood Shoal (14-110),0
1980,Covered Reef (14-111),0
1980,Stewart Shoal (14-112),0
1980,Pasco Reef (15-018),0
1980,Long Reef (15-019),0
1980,Strickland Reef (15-020),0
1980,Ribbon No 8 Reef (15-021a),0
1980,U/N Reef (15-021b),0
1980,U/N Reef (15-022),0
1980,U/N Reef (15-023),0
1980,Magpie Reef (13-087),0
1980,Lytton Reef (13-088),0
1980,U/N Reef (13-089),0
1980,Wilkie Reef (13-091),0
1980,Pipon Reef (14-038),0
1980,North Warden Reef (14-039),0
1980,Singleton Patch (14-040),0
1980,Petricola Shoal (14-113),0
1980,MacGillivray Reef (14-114),0
1980,Nymph Reef (14-115),0
1980,Mackay Reefs (15-024),0
1980,Harrier Reef (15-025),0
1980,Ribbon No 7 Reef (15-026),0
1980,Marx Reef (15-027),0
1980,U/N Reef (13-092),0
1980,U/N Reef (13-093a),0
1980,U/N Reef (13-093b),0
1980,U/N Reef (13-093c),0
1980,Sullivan Shoal (13-095),0
1980,Ballerina Shoal (13-096),0
1980,Flinders Island Reef (No 1) (14-042a),0
1980,Flinders Island Reef (No 2) (14-042b),0
1980,Flinders Island Reef (No 3) (14-042c),0
1980,U/N Reef (14-043),0
1980,Hales Reef (14-044),0
1980,Sand Bank No 1 Reef (14-045),0
1980,U/N Reef (14-046),0
1980,Lizard Island Reef (North West) (14-116a),0
1980,Lizard Island Reef (North East) (14-116b),0
1980,Lizard Island Reef (Lagoon) (14-116d),0
1980,Startle Reefs (15-028),0
1980,Camel Head Reef (15-029),0
1980,Swinger Reef (15-030),0
1980,Pullen Reefs (15-031),0
1980,Ribbon No 6 Reef (15-032),0
1980,Hannah Island Reef (13-097),0
1980,U/N Reef (13-100),0
1980,Rattlesnake Reefs (No 1) (13-101a),0
1980,Rattlesnake Reefs (No 2) (13-101b),0
1980,Rattlesnake Reefs (No 3) (13-101c),0
1980,U/N Reef (13-102),0
1980,Kestrel Reef (13-104),0
1980,U/N Reef (13-105),0
1980,U/N Reef (14-047),0
1980,Broomfield Rock Reef (14-048),0
1980,U/N Reef (14-049),0
1980,Rocky Point Island Reef (14-050),0
1980,Lizard Island Reef (Coconut Bay) (14-116c),0
1980,Gunga Shoal (14-117),0
1980,Dent Reef (No 1) (20-058a),0
1980,Dent Reef (No 2) (20-058b),0
1980,U/N Reef (20-059),0
1980,Long Island Reef (No 1) (20-060a),0
1980,Haslewood Island Reef (No 4) (20-078d),0
1980,Haslewood Island Reef (No 5) (20-078e),0
1980,U/N Reef (20-016a),0
1980,Black Currant-Manta Ray Reef (No 1) (20-010a),0
1980,Whitsunday Island Reef (No 11) (20-041l),0
1980,Whitsunday Island Reef (No 12) (20-041m),0
1980,Long Island Reef (No 2) (20-060b),0
1980,Long Island Reef (No 3) (20-060c),0
1980,Lupton Reef (20-078f),0
1980,Cashell Reef (20-078g),0
1980,Black Island Reef (20-017),0
1980,Double Rock Reef (20-018),0
1980,Langford-Bird Reef (20-019),0
1980,Whitsunday Island Reef (No 13) (20-041n),0
1980,Whitsunday Island Reef (No 14) (20-041o),0
1980,Whitsunday Island Reef (No 15) (20-041p),0
1980,Long Island Reef (No 4) (20-060d),0
1980,Long Island Reef (No 5) (20-060e),0
1980,Long Island Reef (No 6) (20-060f),0
1980,Haslewood Island Reef (No 6) (20-078h),0
1980,Workington Reef (20-079),0
1980,Gumbrell Reef (20-020),0
1980,Whitsunday Island Reef (No 16) (20-041q),0
1980,Whitsunday Island Reef (No 17) (20-041r),0
1980,Whitsunday Island Reef (No 18) (20-041t),0
1980,Whitsunday Island Reef (No 19) (20-041u),0
1980,Whitsunday Island Reef (No 20) (20-041v),0
1980,Long Island Reef (No 7) (20-060g),0
1980,Long Island Reef (No 8) (20-060h),0
1980,Leeper Shoal (20-080),0
1980,Nicolson Reef (20-081),0
1980,Olden Reef (20-021),0
1980,Armit Island Reef (20-022),0
1980,Whitsunday Island Reef (No 21) (20-041w),0
1980,Whitsunday Island Reef (No 22) (20-041x),0
1980,Whitsunday Island Reef (No 23) (20-041y),0
1980,Whitsunday Island Reef (No 24) (20-041z),0
1980,Pine Island Reef (20-061),0
1980,U/N Reef (19-267),0
1980,U/N Reef (19-268),0
1980,U/N Reef (19-269),0
1980,U/N Reef (19-270),0
1980,U/N Reef (19-271),0
1980,U/N Reef (19-272),0
1980,U/N Reef (19-273),0
1980,U/N Reef (19-274),0
1980,U/N Reef (19-275),0
1980,U/N Reef (19-276),0
1980,U/N Reef (19-277),0
1980,U/N Reef (19-278),0
1980,U/N Reef (20-023),0
1980,Fitzalan Island Reef (20-041),0
1980,South Molle Reef (No 1) (20-042a),0
1980,South Molle Reef (No 2) (20-042b),0
1980,U/N Reef (20-062a),0
1980,U/N Reef (20-062b),0
1980,Three Fathom Patch (20-063),0
1980,U/N Reef (19-279),0
1980,U/N Reef (19-280),0
1980,U/N Reef (19-281),0
1980,U/N Reef (19-282),0
1980,U/N Reef (19-283),0
1980,U/N Reef (19-284),0
1980,U/N Reef (19-285),0
1980,U/N Reef (19-286),0
1980,U/N Reef (19-287),0
1980,U/N Reef (19-288),0
1980,U/N Reef (19-289),0
1980,U/N Reef (19-290),0
1980,Double Cone Reef (20-024),0
1980,South Molle Reef (No 3) (20-042c),0
1980,South Molle Reef (No 4) (20-042d),0
1980,Planton Reef (20-043),0
1980,Cow Reef (20-064),0
1980,U/N Reef (19-291),0
1980,U/N Reef (19-292),0
1980,U/N Reef (19-293),0
1980,U/N Reef (19-294),0
1980,U/N Reef (19-295),0
1980,U/N Reef (19-296),0
1980,U/N Reef (19-297),0
1980,U/N Reef (19-298),0
1980,U/N Reef (19-299),0
1980,U/N Reef (19-300),0
1980,U/N Reef (20-025a),0
1980,U/N Reef (20-025b),0
1980,Edwin Reef (20-026),0
1980,Denman Reef (20-044),0
1980,Almora Reef (20-045),0
1980,Calf Reef (No 1) (20-065a),0
1980,Calf Reef (No 2) (20-065b),0
1980,Calf Reef (No 3) (20-065c),0
1980,Long Shoal (20-066),0
1980,Border Island Reef (No 1) (20-067a),0
1980,U/N Reef (19-301),0
1980,U/N Reef (19-302),0
1980,U/N Reef (19-303),0
1980,U/N Reef (19-304),0
1980,U/N Reef (19-305),0
1980,U/N Reef (19-306),0
1980,U/N Reef (19-307),0
1980,U/N Reef (20-027),0
1980,Hook Island Reef (No 1) (20-028a),0
1980,Hook Island Reef (No 2) (20-028b),0
1980,Hook Island Reef (No 3) (20-028c),0
1980,Hook Island Reef (No 4) (20-028d),0
1980,Hook Island Reef (No 5) (20-028e),0
1980,Hook Island Reef (No 6) (20-028f),0
1980,U/N Reef (20-046),0
1980,Low Rock Reef (20-047),0
1980,Border Island Reef (No 2) (20-067b),0
1980,Border Island Reef (No 3) (20-067c),0
1980,U/N Reef (19-308),0
1980,U/N Reef (19-309),0
1980,U/N Reef (19-310),0
1980,U/N Reef (19-311),0
1980,U/N Reef (19-312),0
1980,Hook Island Reef (No 7) (20-028g),0
1980,Hook Island Reef (No 9) (20-028h),0
1980,Hook Island Reef (No 8) (20-028j),0
1980,Hook Island Reef (No 10) (20-028i),0
1980,Hook Island Reef (No 11) (20-028l),0
1980,Low Island Reef (20-029),0
1980,Shute Reef (20-048),0
1980,Dumbell Reef (No 1) (20-068a),0
1980,Dumbell Reef (No 2) (20-068b),0
1980,Petrel Reef (20-069),0
1980,Sand Island (19-802),0
1980,U/N Reef (20-001),0
1980,North Head Reef (20-002),0
1980,Gloucester Reef (No 1) (20-003a),0
1980,Grassy Reef (20-030),0
1980,Roseric Shoal (20-031),0
1980,Pioneer Rocks Reef (20-032),0
1980,North Molle Reef (20-033),0
1980,Repair Reef (20-049a),0
1980,Tancred Reef (20-049b),0
1980,Alert Bank (20-050),0
1980,Esk Island Reef (20-070),0
1980,Gloucester Reef (No 2) (20-003b),0
1980,Gloucester Reef (No 3) (20-003c),0
1980,Gloucester Reef (No 4) (20-003d),0
1980,Gloucester Reef (No 5) (20-003e),0
1980,Gloucester Reef (No 6) (20-003f),0
1980,Gloucester Reef (No 7) (20-003g),0
1980,Mid Molle Reef (20-034),0
1980,Daydream Reef (No 1) (20-035a),0
1980,White Rock Reef (20-051),0
1980,U/N Reef (20-052),0
1980,Henning Reef (20-053),0
1980,Ireby Reef (20-071),0
1980,Sillago Reef (20-072),0
1980,Gloucester Reef (No 8) (20-003h),0
1980,Daydream Reef (No 2) (20-035b),0
1980,Daydream Reef (No 3) (20-035c),0
1980,Daydream Reef (No 4) (20-035d),0
1980,Conder Shoal (20-036),0
1980,Ross Islet Reef (20-037),0
